kind,absolute_worktree,branch,head,upstream,ahead_behind,dirty_state,last_author,last_time,last_subject,persona_inference,mailbox_presence,result_report_files,merge_base_to_current_base,current_base_relevance
origin-ref,UNCERTAIN,worker/furiosa-t29-sqlite-research-20260827,08ede1c134a7b4dd1c716bd74431e02d0b8eb5e4,origin/worker/furiosa-t29-sqlite-research-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:04:08+08:00,research: add sqlite passive checkpoint prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t30-386-bench-replacement-20260827,5878c48064a797314986a884e10163b086a84c5c,origin/worker/furiosa-t30-386-bench-replacement-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:11:56+08:00,test(index): audit live-ID prune benchmark evidence,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t30-semaphore-audit-20260827,8b6c0c3d89cb4d0a0efe78cd1a6d5844c42970c0,origin/worker/furiosa-t30-semaphore-audit-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:08:14+08:00,audit: classify weighted semaphore as duplicate,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t30-wal-dedupe-20260827,b3813cbb352492551e9d9387edc7fa4039165cd6,origin/worker/furiosa-t30-wal-dedupe-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:08:01+08:00,dedupe WAL prior-art recommendations,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t31-lock-referee-20260827,0cc1c1003dd04ccb7ee3a70c299cad578de93c74,origin/worker/furiosa-t31-lock-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:21:39+08:00,audit: referee Tick 31 direction lock,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t31-payload-referee-20260827,4c9bbf6e638b13ac85a07a500b03594c4b1d803c,origin/worker/furiosa-t31-payload-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:18:03+08:00,referee Tick 30 harvest payloads,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t31-score-referee-20260827,ccb84b4dcac057a634b3ba9754a7b6a364414fea,origin/worker/furiosa-t31-score-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:21:54+08:00,referee: record tick31 no score claim,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t32-han-claimspy-20260827,6bfd5833eedcea1ff7dad5f273551bd6cfe39008,origin/worker/furiosa-t32-han-claimspy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:40:33+08:00,audit: correct T32 Han claim window,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t32-ozzy-claimspy-20260827,03e57f4f68b98e1b721f92159924cfceaa3503ff,origin/worker/furiosa-t32-ozzy-claimspy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:37:21+08:00,audit Ozzy Tick 32 claims,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t32-runtime-referee-20260827,4b56343868c917fbe19d099846c3ec75e7c2d667,origin/worker/furiosa-t32-runtime-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:40:42+08:00,referee: correct Tick 32 post-freeze worker state,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t33-external-mechanisms-20260827,be9efc4192d60a9d916c7747dba085bece9ac07a,origin/worker/furiosa-t33-external-mechanisms-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:46:23+08:00,docs: record tick 33 external prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t33-live-census-20260827,40d37f56deb1bd48ccca0c577465af165683b686,origin/worker/furiosa-t33-live-census-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:46:56+08:00,docs: record tick 33 live prior art census,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t33-priorart-regrade-20260827,db00dce247db0fbe2d81a2f598ffc8525da4a709,origin/worker/furiosa-t33-priorart-regrade-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:42:00+08:00,docs: regrade tick 33 prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t34-386-semantic-mutation-20260827,c0c8bcf077ea4b8403e2171351f567d24fdead4c,origin/worker/furiosa-t34-386-semantic-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:56:14+08:00,test: document prune benchmark semantic mutations,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t34-begin-immediate-mutation-20260827,47b1c2b9e1ed1fce5df46fc7f6ec66d64d960831,origin/worker/furiosa-t34-begin-immediate-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T08:55:23+08:00,audit: reproduce sqlite begin immediate admission,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t34-priorart-mutation-20260827,bd65393044b51f98cab6faba2bf92235a3d30337,origin/worker/furiosa-t34-priorart-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:02:10+08:00,audit tick34 sqlite prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t36-han-claim-spy-20260827,c095126a35be41d35c933af4b7d16aba0ec8cd39,origin/worker/furiosa-t36-han-claim-spy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:16:53+08:00,docs: correct Tick 36 mailbox-fence record,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t36-ozzy-claim-spy-20260827,78971f4627e79c297d86c276269ef9fbcd0ff0d7,origin/worker/furiosa-t36-ozzy-claim-spy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:13:43+08:00,docs: correct Ozzy sidecar adoption score,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t36-score-referee-20260827,bdb5ba54daa6abc0c13560e5b46c61799aa448a6,origin/worker/furiosa-t36-score-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:11:16+08:00,referee tick36 cross-score identities,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t37-priorart-census-20260827,0429ebbfbdf4b79bd76d755fb5a2de80bd68db9b,origin/worker/furiosa-t37-priorart-census-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:23:50+08:00,docs: correct tick37 sqlite source identity,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t37-priorart-external-20260827,b8f284657ffbdb1c77d4f9818b038c7c3e7c29e5,origin/worker/furiosa-t37-priorart-external-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:22:09+08:00,docs: correct sqlite source revision,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t37-priorart-regrade-20260827,20655410336236a63d6dc928e07635863fb354f0,origin/worker/furiosa-t37-priorart-regrade-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:18:44+08:00,regrade tick37 prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t38-han-overlay-mutation-20260827,1132d310dfc5e01429568c991b81ccbeecfbade1,origin/worker/furiosa-t38-han-overlay-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:41:31+08:00,docs: record tick38 Han overlay mutation findings,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t38-modernc-interrupt-20260827,f25c9af7da0bf97a2dabfe8525a12a7c9bf63f0e,origin/worker/furiosa-t38-modernc-interrupt-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:30:15+08:00,audit: test modernc sqlite interrupt admission,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t38-semantic-bench-20260827,167ded3f18564220e10a76d46ced4e36a9ae0209,origin/worker/furiosa-t38-semantic-bench-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:33:41+08:00,audit semantic prune benchmark guard,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t40-han-claimspy-20260827,a260f69ffa704a9be39fca5de08b465d086f1f4b,origin/worker/furiosa-t40-han-claimspy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:57:23+08:00,docs: record tick40 Han claim spy,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t40-ozzy-claimspy-20260827,27c306e7fbf0e0c6d24054e0b322a93b12dac644,origin/worker/furiosa-t40-ozzy-claimspy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:56:25+08:00,audit: record Tick 40 Ozzy claim spy,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t40-score-referee-20260827,77248b7249060c153462ccf3cbb5be67b2ac7e9d,origin/worker/furiosa-t40-score-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T09:57:11+08:00,referee: include tick40 Ozzy claim census,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t41-external-mechanisms-20260827,4503bbe3303a85af0188383b36f220c714ae2600,origin/worker/furiosa-t41-external-mechanisms-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:09:00+08:00,docs: timestamp tick41 research receipt,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t41-live-census-20260827,338e8da68b46f401f80c44cb280d3db395406445,origin/worker/furiosa-t41-live-census-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:12:36+08:00,docs: reconcile Tick 42 census watermark,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t41-prior-art-regrade-20260827,d00063e8422b2e8f1c3400b1f2fee2cfb85c20bc,origin/worker/furiosa-t41-prior-art-regrade-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:09:57+08:00,docs: refresh tick41 completion timestamp,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t42-composite-interaction-20260827,1dd45346dc72a5abd0aab8871c4289f3dd1b2202,origin/worker/furiosa-t42-composite-interaction-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:21:10+08:00,referee: record tick42 composite interaction mutation,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t42-han-cancel-layers-20260827,06cf95c36ba821f88bb35b648325a8411648a0f7,origin/worker/furiosa-t42-han-cancel-layers-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:14:08+08:00,test: record Han cancellation layer mutations,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t42-ozzy-bench-queryshape-20260827,f0632f69e528e3893fb52fbf456801044e388eba,origin/worker/furiosa-t42-ozzy-bench-queryshape-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:17:57+08:00,test: falsify ozzy prune query-shape speed claim,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t44-han-claimspy-20260827,4b9be9b61e7b26195f732f21aa4ba085336a8232,origin/worker/furiosa-t44-han-claimspy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:30:58+08:00,docs: record tick44 Han claim spy,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t44-ozzy-claimspy-20260827,650c043c0529d26f109f66f435ec7c1717576594,origin/worker/furiosa-t44-ozzy-claimspy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:33:30+08:00,audit: record Tick 44 Ozzy claim spy,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t44-score-referee-20260827,28d4f9643189ffd0ab1a29f51c90dd4c1469f6e0,origin/worker/furiosa-t44-score-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:31:40+08:00,referee: score Tick44 current-base claims,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t45-detached-receipt-prior-art-20260827,c9c1ebdef669ed0caa2dd9fcee7d58f68da93071,origin/worker/furiosa-t45-detached-receipt-prior-art-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:42:49+08:00,research: audit detached receipt prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t45-live-census-20260827,5cd157682d77abd5e770c1ba3a3bde61189cc861,origin/worker/furiosa-t45-live-census-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:46:47+08:00,docs: record Tick45 live technical census,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t45-prior-art-research-20260827,77a167b3b1ba9cafbfa1e722476314d9c782f526,origin/worker/furiosa-t45-prior-art-research-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:38:03+08:00,research: add tick45 prior-art delta,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t45-rebuttal-stress-20260827,62fceb327b88b702547a8f93af67cd41748664d7,origin/worker/furiosa-t45-rebuttal-stress-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:44:08+08:00,docs: stress-test furiosa rebuttal score eligibility,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t46-benchmark-crossover-20260827,65ce675aad30a1ddaf341aaa322d8fe6a93dbbc2,origin/worker/furiosa-t46-benchmark-crossover-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:02:24+08:00,docs: record Tick46 benchmark crossover evidence,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t46-db-cancel-mutation-20260827,74b45d90924a25657842d5b1060fecb01dd1d0ca,origin/worker/furiosa-t46-db-cancel-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:52:28+08:00,docs: record tick46 database cancellation mutation results,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t46-detached-exit-mutation-20260827,1c007ad9c1f050b30f01ebeed5a24dc8da1bd075,origin/worker/furiosa-t46-detached-exit-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T10:59:39+08:00,audit: attack detached exit terminal receipt,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t47-db-cancel-referee-20260827,b479a9061f27686a2179d28af9b97f83e3a65040,origin/worker/furiosa-t47-db-cancel-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:12:17+08:00,docs: record tick47 database cancellation referee,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t47-prior-art-regrader-20260827,b12e895a9b751c46430bd2299021d7eb6808aedf,origin/worker/furiosa-t47-prior-art-regrader-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:09:09+08:00,docs: record tick47 cumulative prior art regrade,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t47-rival-movement-spy-20260827,fbd92c189344cbc7d2baa46c92ab7e054883c396,origin/worker/furiosa-t47-rival-movement-spy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:41:46+08:00,audit: record tick51 rival response spy,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t48-score-referee-20260827,dfb911b3d5c1eaf927d21424a30d1fe5896e31b2,origin/worker/furiosa-t48-score-referee-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:18:52+08:00,docs: align score referee correction text,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t49-durable-receipt-audit-20260827,15772fa6fdd34187120be99673562f711d4d0d09,origin/worker/furiosa-t49-durable-receipt-audit-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:30:59+08:00,docs: audit durable detached receipt prior art,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t49-exact-mechanisms-20260827,a18c75c0c10443742eed300d6cff1e67f6d55c01,origin/worker/furiosa-t49-exact-mechanisms-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:22:28+08:00,research: record tick49 exact mechanisms,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t49-modernc-audit,3fde98449aa5747ac7358909f079fea91adc3e2e,origin/worker/furiosa-t49-modernc-audit,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:26:02+08:00,research: audit modernc cancellation seams,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t50-context-tx-mutation-20260827,0fd84507a6cffa15a16d52cf12a4a332931e96a1,origin/worker/furiosa-t50-context-tx-mutation-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T11:38:01+08:00,docs: record tick50 context transaction mutation,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t51-context-tx-independent-20260827,7f530a5b3df8d605f96ca7eaddddc745a8e999c6,origin/worker/furiosa-t51-context-tx-independent-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T12:14:27+08:00,docs: adjudicate Tick51 context transaction cancellation,worker,absent/UNCERTAIN,none-observed,0d1da19c4c21961b86cb3ca84ed047d941c83ed3,same-base
origin-ref,UNCERTAIN,worker/furiosa-t52-composite-claim-spy-20260827,0fabcffbec82a1906e9c338dd114383381bc6690,origin/worker/furiosa-t52-composite-claim-spy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T12:18:42+08:00,audit: record T52 composite claim spy,worker,absent/UNCERTAIN,none-observed,86c5ce06b789e9e287154ba25acc699d04ff2c7b,diverged
origin-ref,UNCERTAIN,worker/furiosa-t52-prior-art-delta-20260827,a2f49ff22a53d4315012b57cd9b421f22c3a6918,origin/worker/furiosa-t52-prior-art-delta-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T12:13:14+08:00,research prior art for cancellation boundaries,worker,absent/UNCERTAIN,none-observed,86c5ce06b789e9e287154ba25acc699d04ff2c7b,diverged
origin-ref,UNCERTAIN,worker/furiosa-t53-current-base-cancel-20260827,ebb3dade4ad674820766ee546bd293a502fa54e8,origin/worker/furiosa-t53-current-base-cancel-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T12:26:41+08:00,docs: correct T53 cancellation interleaving,worker,absent/UNCERTAIN,none-observed,86c5ce06b789e9e287154ba25acc699d04ff2c7b,diverged
origin-ref,UNCERTAIN,worker/furiosa-t53-rival-points-spy-20260827,4080082187eb7cc56e852e7acfa8f46ad289396f,origin/worker/furiosa-t53-rival-points-spy-20260827,n/a (remote ref),not-attached,MoonCaves,2026-08-27T12:27:42+08:00,docs: audit Furiosa historical score ledger,worker,absent/UNCERTAIN,none-observed,86c5ce06b789e9e287154ba25acc699d04ff2c7b,diverged
